time_chanNI9205_2,PT_N2_01,PT_N2_03,PT_N2_04,PT_N2_23,PT_GO2_01,PT_GO2_02,PT_H2_01,PT_H2_02,PT_GO2_04_2,PT_FU_05,PT_FU_06,PT_GO2_03_2
1.7758758498207685e+18,-299.7122497558594,-324.320556640625,-307.3017272949219,-299.2522888183594,-304.77191162109375,-313.28131103515625,-290.05291748046875,-286.8331298828125,108.25556945800781,43.30222702026367,43.30222702026367,-299.04071044921875
1.7758758498217684e+18,-292.1227722167969,-325.4704895019531,-298.56231689453125,-298.33233642578125,-303.3919982910156,-273.4940490722656,-299.02227783203125,-297.41241455078125,108.25556945800781,43.30222702026367,43.30222702026367,-300.1033630371094
1.7758758498227684e+18,-299.9422302246094,-276.9438171386719,-273.9540100097656,-309.83154296875,-317.4210205078125,-289.5929260253906,-266.8244934082031,-305.46185302734375,108.25556945800781,43.30222702026367,43.30222702026367,-301.3662109375
1.7758758498237686e+18,-276.48382568359375,-299.02227783203125,-283.84332275390625,-284.7632751464844,-290.28289794921875,-265.674560546875,-293.0426940917969,-272.5740966796875,108.25556945800781,43.30222702026367,43.30222702026367,-300.6269836425781
1.7758758498247685e+18,-301.0921630859375,-275.10394287109375,-287.0631103515625,-284.7632751464844,-261.30487060546875,-293.5026550292969,-252.7954559326172,-301.5521240234375,108.25556945800781,43.30222702026367,43.30222702026367,-299.5335388183594
1.7758758498257687e+18,-264.984619140625,-299.9422302246094,-292.8127136230469,-281.5434875488281,-301.5521240234375,-279.93359375,-267.97442626953125,-299.02227783203125,108.25556945800781,43.30222702026367,43.30222702026367,-298.65570068359375
1.7758758498267686e+18,-292.8127136230469,-314.4312438964844,-279.4736328125,-283.38336181640625,-289.3629455566406,-268.43438720703125,-255.32528686523438,-296.7224426269531,108.25556945800781,43.30222702026367,43.30222702026367,-299.1793212890625
1.7758758498277688e+18,-279.24365234375,-265.9045715332031,-299.02227783203125,-303.3919982910156,-264.984619140625,-279.93359375,-286.1431579589844,-267.2844543457031,108.25556945800781,43.30222702026367,43.30222702026367,-298.47088623046875
1.7758758498287688e+18,-300.6321716308594,-269.5843200683594,-298.79229736328125,-272.5740966796875,-290.74285888671875,-273.0340576171875,-279.24365234375,-289.1329650878906,108.25556945800781,43.30222702026367,43.30222702026367,-300.7655944824219
1.775875849829769e+18,-273.9540100097656,-298.79229736328125,-277.8637390136719,-300.6321716308594,-278.5536804199219,-285.2232360839844,-277.8637390136719,-279.24365234375,108.25556945800781,43.30222702026367,43.30222702026367,-297.8702392578125
