time_chanNI9203_1,PT_FU_02,PT_N2_05,PT_GO2_04_1,PT_N2_19,PT_FU_01_1,PT_LO2_05,PT_N2_06,PT_GO2_03_1
1.7758738896528346e+18,-375.0653076171875,-1250.93310546875,-375.1863708496094,-75.08760070800781,-500.5010986328125,-375.0654602050781,-364.904296875,-374.5784912109375
1.7758738896538348e+18,-375.0960998535156,-1249.3944091796875,-374.7862548828125,-75.05684661865234,-500.2140197753906,-374.8193054199219,-363.08819580078125,-375.4087829589844
1.7758738896548347e+18,-374.6960754394531,-1250.7279052734375,-375.0940246582031,-74.97687530517578,-500.3370361328125,-375.3424072265625,-367.95166015625,-375.0705261230469
1.775873889655835e+18,-374.9114685058594,-1250.317626953125,-375.37103271484375,-74.9645767211914,-500.0499572753906,-375.61932373046875,-374.5389404296875,-374.8552551269531
1.7758738896568348e+18,-375.0037841796875,-1250.0098876953125,-374.8785705566406,-74.9399642944336,-499.63983154296875,-374.69622802734375,-366.043212890625,-374.5784912109375
1.775873889657835e+18,-375.31146240234375,-1250.7279052734375,-374.90936279296875,-74.9645767211914,-499.68084716796875,-374.9423828125,-374.6004943847656,-375.47027587890625
1.775873889658835e+18,-375.0960998535156,-1250.215087890625,-375.2479248046875,-75.06299591064453,-500.2550354003906,-375.61932373046875,-383.52716064453125,-375.2242736816406
1.7758738896598351e+18,-374.81915283203125,-1249.4969482421875,-374.7862548828125,-75.00763702392578,-500.2140197753906,-375.58856201171875,-383.52716064453125,-375.19354248046875
1.775873889660835e+18,-375.1268615722656,-1251.4459228515625,-375.1863708496094,-74.99533081054688,-499.51678466796875,-374.5423889160156,-369.3984069824219,-374.7322692871094
1.7758738896618353e+18,-374.81915283203125,-1250.420166015625,-375.1863708496094,-75.06914520263672,-500.0499572753906,-374.72698974609375,-367.6746520996094,-374.82452392578125
1.7758738896628352e+18,-375.0345458984375,-1249.086669921875,-374.9709167480469,-75.06299591064453,-500.5831298828125,-375.0654602050781,-367.0282287597656,-374.6092529296875
1.7758738896638354e+18,-374.9729919433594,-1250.317626953125,-375.40179443359375,-75.03839111328125,-500.3370361328125,-375.09625244140625,-370.9990539550781,-374.8860168457031
1.7758738896648353e+18,-374.6960754394531,-1248.984130859375,-374.8785705566406,-75.01993560791016,-500.3370361328125,-375.2808532714844,-383.52716064453125,-375.0705261230469
