time_chanNI9203_1,PT_FU_02,PT_N2_05,PT_GO2_04_1,PT_N2_19,PT_FU_01_1,PT_LO2_05,PT_N2_06,PT_GO2_03_1
1.775875298181804e+18,-374.9422302246094,-1250.317626953125,-375.494140625,-75.06299591064453,-500.0499572753906,-374.6039123535156,-362.56488037109375,-374.79376220703125
1.775875298182804e+18,-374.9729919433594,-1249.086669921875,-374.57080078125,-74.98302459716797,-500.2550354003906,-375.4962463378906,-383.52716064453125,-375.2550354003906
1.7758752981838042e+18,-374.8807067871094,-1250.215087890625,-375.032470703125,-74.9338150024414,-500.2550354003906,-375.2808532714844,-370.2602844238281,-374.7322692871094
1.775875298184804e+18,-375.28070068359375,-1250.7279052734375,-375.1863708496094,-75.05068969726562,-500.0499572753906,-374.69622802734375,-373.0921936035156,-374.82452392578125
1.775875298185804e+18,-375.0960998535156,-1250.5228271484375,-375.40179443359375,-75.04454040527344,-500.5421142578125,-375.3731689453125,-374.3850402832031,-374.6400146484375
1.7758752981868042e+18,-375.24993896484375,-1250.1124267578125,-374.8478088378906,-75.05684661865234,-500.2140197753906,-374.69622802734375,-375.6778564453125,-374.947509765625
1.7758752981878042e+18,-375.0037841796875,-1249.7021484375,-375.40179443359375,-74.99533081054688,-499.80389404296875,-375.2500915527344,-369.73699951171875,-374.6400146484375
1.775875298188804e+18,-374.6653137207031,-1250.1124267578125,-375.15557861328125,-74.97687530517578,-500.2960205078125,-375.4039306640625,-367.9824523925781,-375.0705261230469
1.7758752981898043e+18,-374.8807067871094,-1250.317626953125,-375.4325866699219,-75.00148010253906,-499.72186279296875,-375.0039367675781,-377.5863037109375,-375.50103759765625
1.7758752981908042e+18,-374.9729919433594,-1251.3433837890625,-374.8478088378906,-74.97687530517578,-500.1730041503906,-374.7577819824219,-361.9492492675781,-375.3780212402344
1.7758752981918042e+18,-375.31146240234375,-1251.2408447265625,-375.001708984375,-74.95841979980469,-499.47576904296875,-374.7577819824219,-376.32427978515625,-375.47027587890625
1.7758752981928044e+18,-375.0037841796875,-1248.6763916015625,-375.3094787597656,-75.00148010253906,-499.9269104003906,-375.55780029296875,-378.3558654785156,-374.82452392578125
1.7758752981938043e+18,-374.9422302246094,-1249.599609375,-375.37103271484375,-75.00148010253906,-499.8448791503906,-375.4039306640625,-383.52716064453125,-374.8552551269531
1.7758752981948042e+18,-375.0345458984375,-1250.83056640625,-374.6323547363281,-74.99533081054688,-500.2550354003906,-374.880859375,-367.6130676269531,-375.50103759765625
1.7758752981958044e+18,-374.9729919433594,-1250.83056640625,-374.8785705566406,-74.9645767211914,-500.5010986328125,-374.9423828125,-369.6446533203125,-375.47027587890625
1.7758752981968044e+18,-375.1576232910156,-1250.420166015625,-374.9401550292969,-74.98918151855469,-500.5421142578125,-375.0039367675781,-368.7212219238281,-375.13201904296875
1.7758752981978043e+18,-374.9114685058594,-1250.0098876953125,-375.3402404785156,-74.94612121582031,-500.1319885253906,-375.2500915527344,-371.2145080566406,-375.19354248046875
1.7758752981988045e+18,-375.0653076171875,-1251.1383056640625,-375.2786865234375,-74.9645767211914,-499.63983154296875,-374.63470458984375,-371.06060791015625,-375.3780212402344
1.7758752981998044e+18,-374.7575988769531,-1250.6253662109375,-375.12481689453125,-74.9707260131836,-500.4190673828125,-375.15777587890625,-367.7669677734375,-375.16278076171875
1.7758752982008044e+18,-375.24993896484375,-1250.1124267578125,-374.9401550292969,-75.08145141601562,-499.76287841796875,-374.8500671386719,-379.92572021484375,-374.9167785644531
1.7758752982018045e+18,-374.9729919433594,-1250.215087890625,-375.46337890625,-74.9522705078125,-500.0499572753906,-375.2808532714844,-370.9990539550781,-375.19354248046875
1.7758752982028045e+18,-375.0037841796875,-1248.6763916015625,-375.2171325683594,-75.02608489990234,-499.80389404296875,-375.2808532714844,-383.52716064453125,-374.82452392578125
1.7758752982038044e+18,-375.0960998535156,-1249.4969482421875,-375.2479248046875,-75.06914520263672,-499.76287841796875,-375.09625244140625,-383.52716064453125,-374.79376220703125
1.7758752982048046e+18,-375.0653076171875,-1251.548583984375,-374.9401550292969,-74.9645767211914,-500.0909729003906,-375.3116149902344,-364.2886657714844,-374.9167785644531
1.7758752982058045e+18,-375.24993896484375,-1249.8046875,-374.8785705566406,-74.9399642944336,-500.0089416503906,-375.18853759765625,-383.52716064453125,-375.50103759765625
1.7758752982068045e+18,-375.1883850097656,-1250.1124267578125,-374.9401550292969,-75.07530212402344,-500.0089416503906,-374.8193054199219,-378.6944580078125,-374.8860168457031
1.7758752982078047e+18,-375.4345703125,-1249.086669921875,-374.9401550292969,-75.03839111328125,-499.9269104003906,-374.8500671386719,-383.52716064453125,-374.8860168457031
1.7758752982088046e+18,-375.24993896484375,-1248.984130859375,-375.001708984375,-75.03839111328125,-499.9269104003906,-375.0654602050781,-383.52716064453125,-374.79376220703125
1.7758752982098045e+18,-375.28070068359375,-1250.83056640625,-374.7554626464844,-75.01378631591797,-500.5831298828125,-374.69622802734375,-367.9824523925781,-375.16278076171875
1.7758752982108047e+18,-374.84991455078125,-1250.215087890625,-375.2479248046875,-74.9399642944336,-500.0909729003906,-375.2808532714844,-369.52154541015625,-374.9167785644531
1.7758752982118047e+18,-375.31146240234375,-1250.6253662109375,-374.9709167480469,-75.00148010253906,-499.68084716796875,-374.7885437011719,-363.9808349609375,-375.13201904296875
1.7758752982128046e+18,-374.6653137207031,-1249.599609375,-375.2479248046875,-75.03839111328125,-499.68084716796875,-374.69622802734375,-375.4623718261719,-375.5625305175781
1.7758752982138048e+18,-374.8807067871094,-1248.6763916015625,-374.8785705566406,-75.00148010253906,-499.72186279296875,-374.880859375,-375.123779296875,-375.0705261230469
1.7758752982148047e+18,-374.8807067871094,-1250.83056640625,-375.12481689453125,-74.97687530517578,-499.63983154296875,-375.3116149902344,-380.7260437011719,-374.8860168457031
1.7758752982158047e+18,-374.81915283203125,-1248.6763916015625,-375.0632629394531,-75.03224182128906,-500.2140197753906,-374.5731506347656,-368.0747985839844,-375.1012878417969
1.7758752982168049e+18,-374.78839111328125,-1250.1124267578125,-375.12481689453125,-75.09990692138672,-500.5010986328125,-374.97314453125,-366.3818054199219,-374.5784912109375
1.7758752982178048e+18,-375.0653076171875,-1251.651123046875,-374.7554626464844,-74.9645767211914,-500.1319885253906,-374.97314453125,-363.5191345214844,-375.009033203125
1.7758752982188047e+18,-374.6960754394531,-1249.1893310546875,-374.8785705566406,-74.95841979980469,-499.9269104003906,-375.18853759765625,-373.8309631347656,-375.3165283203125
1.775875298219805e+18,-374.9422302246094,-1249.3944091796875,-375.12481689453125,-75.06914520263672,-500.1319885253906,-374.8193054199219,-363.48834228515625,-375.3780212402344
1.7758752982208049e+18,-374.7575988769531,-1248.881591796875,-374.8170166015625,-74.9338150024414,-499.80389404296875,-374.9423828125,-376.23193359375,-375.0705261230469
1.7758752982218053e+18,-375.0037841796875,-1249.3944091796875,-375.001708984375,-75.00763702392578,-499.63983154296875,-375.0039367675781,-375.1545715332031,-374.6707458496094
1.7758752982228058e+18,-375.0345458984375,-1251.1383056640625,-374.7862548828125,-74.9645767211914,-500.0499572753906,-375.61932373046875,-383.52716064453125,-374.8552551269531
